source,destination,datetime,duration
cMvEW1y.DLUsMgtP951/f.,NqwJUvts0G6icFr7v2NkoY,2012-03-26 18:44:13,33
cMvEW1y.DLUsMgtP951/f.,Qu2SFessMscY50iwUbG8yY,2012-03-26 16:49:02,14
cMvEW1y.DLUsMgtP951/f.,1I.qGqo2GBofU7XiJhXPT.,2012-03-26 15:31:40,11
cMvEW1y.DLUsMgtP951/f.,mGiNs9iLuR6qFCAtNDrar2,2012-03-26 13:42:17,30
cMvEW1y.DLUsMgtP951/f.,j3pnttQJgrEmUCdbCpMRQ6,2012-03-26 13:21:49,11
cMvEW1y.DLUsMgtP951/f.,j2sqKfxbRD6lQnzfI8PuLY,2012-03-26 10:29:52,10
cMvEW1y.DLUsMgtP951/f.,2FBVgc1k/NIQWkcP7OTve.,2012-03-26 06:45:31,12
cMvEW1y.DLUsMgtP951/f.,ojUeYWSQALMucnLp/obLQw,2012-03-26 22:37:40,13
cMvEW1y.DLUsMgtP951/f.,MewzT4siP.Ib.rOGok.1KI,2012-03-26 22:33:03,117
cMvEW1y.DLUsMgtP951/f.,HuITg.Wq3Qw/tZFzhVwVlo,2012-03-26 21:47:07,41
cMvEW1y.DLUsMgtP951/f.,ULTKsufL1c6eQGe7lwval2,2012-03-26 21:45:39,92
cMvEW1y.DLUsMgtP951/f.,HuITg.Wq3Qw/tZFzhVwVlo,2012-03-26 21:46:08,52
cMvEW1y.DLUsMgtP951/f.,ULTKsufL1c6eQGe7lwval2,2012-03-26 20:51:34,102
cMvEW1y.DLUsMgtP951/f.,m4SNXmMtCYknXcsWuGgq7c,2012-03-26 20:27:23,13
cMvEW1y.DLUsMgtP951/f.,HuITg.Wq3Qw/tZFzhVwVlo,2012-03-26 18:29:16,87
cMvEW1y.DLUsMgtP951/f.,NvwYfb5dWysfEA99w.v2WA,2012-03-26 17:31:27,103
cMvEW1y.DLUsMgtP951/f.,NvwYfb5dWysfEA99w.v2WA,2012-03-26 17:33:24,92
cMvEW1y.DLUsMgtP951/f.,m4SNXmMtCYknXcsWuGgq7c,2012-03-26 16:23:58,12
cMvEW1y.DLUsMgtP951/f.,.NH.vHfKDZYWehRQVakieM,2012-03-26 13:45:56,14
cMvEW1y.DLUsMgtP951/f.,PcbN6QCL.is20oMG/GGi5Y,2012-03-26 13:31:42,11
cMvEW1y.DLUsMgtP951/f.,nYbSlAdYXFwz4fKjwqCxEU,2012-03-26 08:24:12,13
cMvEW1y.DLUsMgtP951/f.,tZFm4XqMNEwud5I0eGeMG.,2012-03-26 06:11:53,32
cMvEW1y.DLUsMgtP951/f.,tZFm4XqMNEwud5I0eGeMG.,2012-03-26 06:10:38,53
cMvEW1y.DLUsMgtP951/f.,tZFm4XqMNEwud5I0eGeMG.,2012-03-26 06:08:23,106
cMvEW1y.DLUsMgtP951/f.,7ipVifQ0NGQ9tTAUpELJgY,2012-03-26 00:09:46,13
cMvEW1y.DLUsMgtP951/f.,fyF5RUCyMTQDZ37LPoY1Ag,2012-03-26 22:07:31,9
cMvEW1y.DLUsMgtP951/f.,zffYwObBjCEGvxTrd2ZtDA,2012-03-26 21:41:20,13
cMvEW1y.DLUsMgtP951/f.,zffYwObBjCEGvxTrd2ZtDA,2012-03-26 20:27:24,14
cMvEW1y.DLUsMgtP951/f.,zffYwObBjCEGvxTrd2ZtDA,2012-03-26 20:07:36,11
cMvEW1y.DLUsMgtP951/f.,.buM/8nxYWczPES0UVy0HE,2012-03-26 19:50:34,13
cMvEW1y.DLUsMgtP951/f.,Ag.Gb3LnG0YTykkKATSrVA,2012-03-26 19:14:58,12
cMvEW1y.DLUsMgtP951/f.,Ag.Gb3LnG0YTykkKATSrVA,2012-03-26 15:33:02,13
cMvEW1y.DLUsMgtP951/f.,lig/v21PW5.dug8KeF/phg,2012-03-26 13:48:23,22
cMvEW1y.DLUsMgtP951/f.,jHRBtL/4YmAvL9yp4A/rtU,2012-03-26 21:15:03,39
cMvEW1y.DLUsMgtP951/f.,B1lXQvUhRxgj2JQhf3ThoM,2012-03-26 21:24:52,16
cMvEW1y.DLUsMgtP951/f.,Gvl8cSfTXv6kyPHGIRR/cA,2012-03-26 15:29:48,10
cMvEW1y.DLUsMgtP951/f.,wyqPB8zkfW2b8bLN3BFBKI,2012-03-26 07:00:22,15
cMvEW1y.DLUsMgtP951/f.,uomFgjj1vQIq1YaZoVkafI,2012-03-26 02:27:56,21
cMvEW1y.DLUsMgtP951/f.,MewzT4siP.Ib.rOGok.1KI,2012-03-26 22:37:35,88
cMvEW1y.DLUsMgtP951/f.,MewzT4siP.Ib.rOGok.1KI,2012-03-26 22:35:10,137
cMvEW1y.DLUsMgtP951/f.,HuITg.Wq3Qw/tZFzhVwVlo,2012-03-26 21:47:58,95
cMvEW1y.DLUsMgtP951/f.,7ZREQHKNcRwTRDIVuGx3Ng,2012-03-26 21:03:07,12
cMvEW1y.DLUsMgtP951/f.,QWgOBalvgaUUyWXC1Acknc,2012-03-26 21:01:23,19
cMvEW1y.DLUsMgtP951/f.,3y7ho9/AG0otEUJbNpvVms,2012-03-26 21:20:40,14
cMvEW1y.DLUsMgtP951/f.,ULTKsufL1c6eQGe7lwval2,2012-03-26 20:59:23,18
cMvEW1y.DLUsMgtP951/f.,nrgMnokf.YYTgMmSCKjvvk,2012-03-26 20:31:47,17
cMvEW1y.DLUsMgtP951/f.,m4SNXmMtCYknXcsWuGgq7c,2012-03-26 20:34:27,12
cMvEW1y.DLUsMgtP951/f.,HuITg.Wq3Qw/tZFzhVwVlo,2012-03-26 18:30:57,13
cMvEW1y.DLUsMgtP951/f.,MewzT4siP.Ib.rOGok.1KI,2012-03-26 17:35:53,16
cMvEW1y.DLUsMgtP951/f.,NvwYfb5dWysfEA99w.v2WA,2012-03-26 17:28:19,101
cMvEW1y.DLUsMgtP951/f.,5mcbADH2Ykg6mnunut9Jl2,2012-03-26 14:33:52,23
cMvEW1y.DLUsMgtP951/f.,MtV4ypmyqOYushICnBSMyQ,2012-03-26 12:42:23,18
cMvEW1y.DLUsMgtP951/f.,pNIzyR9hwNIrueRwL7/66c,2012-03-26 11:34:35,11
cMvEW1y.DLUsMgtP951/f.,9X4oR5C9mxImR6fQy8h6RQ,2012-03-26 10:28:36,15
cMvEW1y.DLUsMgtP951/f.,nEBl7qeSwBkwiLcNwLhvsQ,2012-03-26 02:22:17,14
cMvEW1y.DLUsMgtP951/f.,efDGYcafKRUN3h.1zQY/KY,2012-03-26 20:44:32,10
cMvEW1y.DLUsMgtP951/f.,.buM/8nxYWczPES0UVy0HE,2012-03-26 17:27:31,12
cMvEW1y.DLUsMgtP951/f.,Ag.Gb3LnG0YTykkKATSrVA,2012-03-26 15:26:29,12
cMvEW1y.DLUsMgtP951/f.,WwMFoDnODCw4aLkk8O9ZW.,2012-03-26 12:04:08,13
cMvEW1y.DLUsMgtP951/f.,.vCNZTZVby6th3BU6trLHg,2012-03-26 19:54:08,86
cMvEW1y.DLUsMgtP951/f.,YUNBY2HaIgkwmgsQggsdzE,2012-03-26 17:56:56,12
cMvEW1y.DLUsMgtP951/f.,UXZtP/uHCV2/AOp8a1TW/I,2012-03-26 16:51:41,17
cMvEW1y.DLUsMgtP951/f.,QML.wATg8NY8UNKv0W6KAo,2012-03-26 15:19:36,11
cMvEW1y.DLUsMgtP951/f.,DUeHg.pVO6snu.rLadQ4TE,2012-03-26 14:31:33,36
cMvEW1y.DLUsMgtP951/f.,6p96YFEE5Jcd4ffxuTOkQ6,2012-03-26 12:15:26,11
cMvEW1y.DLUsMgtP951/f.,YDy/nikMIB6qPWT.Z3I9b6,2012-03-26 10:03:46,11
cMvEW1y.DLUsMgtP951/f.,iu2IbLYT4PMGek.1/xixI6,2012-03-26 19:42:55,151
cMvEW1y.DLUsMgtP951/f.,5859yJxiipcNIq5ZUpvSfU,2012-03-26 11:34:29,20
cMvEW1y.DLUsMgtP951/f.,dktgjuEUmegt9ugpTmSAso,2012-03-26 09:57:25,12
cMvEW1y.DLUsMgtP951/f.,OFpt75onNSgVz9E2KYVw3w,2012-03-26 08:01:13,14
cMvEW1y.DLUsMgtP951/f.,zE80xNg0ZSsLYRyoFbgyAk,2012-03-26 23:59:58,14
cMvEW1y.DLUsMgtP951/f.,/QObrJCz2i.iisJrNJGlyU,2012-03-26 23:41:59,12
cMvEW1y.DLUsMgtP951/f.,jdzPYXkTvxwVNW20fvpFGc,2012-03-26 23:15:12,18
cMvEW1y.DLUsMgtP951/f.,zE80xNg0ZSsLYRyoFbgyAk,2012-03-26 22:29:28,30
cMvEW1y.DLUsMgtP951/f.,LRBKquAyojYnDoQTTBG1Cw,2012-03-26 16:54:47,12
cMvEW1y.DLUsMgtP951/f.,ydnBzzEC8vAE2.eyiVBFlI,2012-03-26 16:17:02,7
cMvEW1y.DLUsMgtP951/f.,zzdNX1twD.Uy3ttI5k2uqQ,2012-03-26 11:20:13,12
cMvEW1y.DLUsMgtP951/f.,bUgWt.GudyssxhLXnRuTY2,2012-03-26 09:28:22,20
cMvEW1y.DLUsMgtP951/f.,bSe26jhFPSoUVt2SmmKLag,2012-03-26 09:12:54,15
cMvEW1y.DLUsMgtP951/f.,katqjRds/KU6t6fzhnH/FI,2012-03-26 08:42:31,18
cMvEW1y.DLUsMgtP951/f.,1it53oZwCnkyzBbFVJXbWo,2012-03-26 22:23:59,16
cMvEW1y.DLUsMgtP951/f.,Mibr0wlJwUI21dAi2uJ.mY,2012-03-26 19:45:52,14
cMvEW1y.DLUsMgtP951/f.,pZXMskmO7GMduU3xnzkl8A,2012-03-26 16:16:35,11
cMvEW1y.DLUsMgtP951/f.,GrXTiVQLnCIEeA4pKfdidQ,2012-03-26 07:04:59,12
cMvEW1y.DLUsMgtP951/f.,euQNR6XfnCwTpFVqtqMeg2,2012-03-26 18:40:34,100
cMvEW1y.DLUsMgtP951/f.,euQNR6XfnCwTpFVqtqMeg2,2012-03-26 18:38:03,93
cMvEW1y.DLUsMgtP951/f.,GrXTiVQLnCIEeA4pKfdidQ,2012-03-26 16:22:58,12
cMvEW1y.DLUsMgtP951/f.,GN8IKz/lshURiEw8WZNri6,2012-03-26 09:26:07,110
cMvEW1y.DLUsMgtP951/f.,s5AAZ817Zwko4oCjrrskfo,2012-03-26 08:41:56,38
cMvEW1y.DLUsMgtP951/f.,SDAdBILeocoSyafT..Dfl6,2012-03-26 15:20:40,107
cMvEW1y.DLUsMgtP951/f.,wKwjjMNZIcM0kUVKXr5VX6,2012-03-26 15:07:02,20
cMvEW1y.DLUsMgtP951/f.,eZRCPxf6o/omKSdtK13dco,2012-03-26 13:53:29,14
cMvEW1y.DLUsMgtP951/f.,PmVEheYcB9g/CY/bW/CaHo,2012-03-26 10:59:32,67
cMvEW1y.DLUsMgtP951/f.,1pdpl5d8uvYvEIAheBIBn2,2012-03-26 08:25:55,12
cMvEW1y.DLUsMgtP951/f.,1pdpl5d8uvYvEIAheBIBn2,2012-03-26 08:20:59,14
cMvEW1y.DLUsMgtP951/f.,m3ICuspDJJQbtdcjEfgae2,2012-03-26 06:57:01,114
cMvEW1y.DLUsMgtP951/f.,bcxnx0j.VeodKFEhlTL/aQ,2012-03-26 18:34:53,10
cMvEW1y.DLUsMgtP951/f.,9Re/eRXUFkYScbDCmAKHoU,2012-03-26 18:25:43,8
cMvEW1y.DLUsMgtP951/f.,Saj/ieQtMg2w7j0VkkHswg,2012-03-26 12:07:12,19
cMvEW1y.DLUsMgtP951/f.,GrXTiVQLnCIEeA4pKfdidQ,2012-03-26 11:21:12,12
cMvEW1y.DLUsMgtP951/f.,Mc3jvkHW34QnKVPHjJmcrM,2012-03-26 09:45:35,16
cMvEW1y.DLUsMgtP951/f.,8SCkKZaGo3AT957FqUa3AM,2012-03-26 08:42:58,13
cMvEW1y.DLUsMgtP951/f.,Iu4iarker..O3nizWlEaHA,2012-03-26 15:59:28,14
cMvEW1y.DLUsMgtP951/f.,opt.T0siYscTbD6DQR8WI.,2012-03-26 14:00:45,82
cMvEW1y.DLUsMgtP951/f.,opt.T0siYscTbD6DQR8WI.,2012-03-26 13:59:10,86
cMvEW1y.DLUsMgtP951/f.,GrXTiVQLnCIEeA4pKfdidQ,2012-03-26 11:15:07,85
cMvEW1y.DLUsMgtP951/f.,3fQ5lDXgarg8U9RNo3WuJo,2012-03-26 09:50:24,12
cMvEW1y.DLUsMgtP951/f.,oyCcIdt5qZ6XN2Kmxk8sz.,2012-03-26 18:35:54,12
cMvEW1y.DLUsMgtP951/f.,GKmC9x117MwzP87z3tsVEc,2012-03-26 18:23:52,14
cMvEW1y.DLUsMgtP951/f.,9.jEqxKjCGkiXxsepT9vB.,2012-03-26 16:07:01,21
cMvEW1y.DLUsMgtP951/f.,TJzlScVENeIupMC7yL0jsE,2012-03-26 15:50:57,41
cMvEW1y.DLUsMgtP951/f.,8AEx.IxjHUEAFUtAXER6v6,2012-03-26 14:27:45,11
cMvEW1y.DLUsMgtP951/f.,CcvTyGTLz8gQjSGLK0HVAA,2012-03-26 13:15:32,12
cMvEW1y.DLUsMgtP951/f.,8aNcNeWOFY.R0y3Cq2n.mw,2012-03-26 12:07:15,12
cMvEW1y.DLUsMgtP951/f.,3TxzYtvhWLAko6z.gONcsI,2012-03-26 08:43:59,14
cMvEW1y.DLUsMgtP951/f.,/qxRCa.C.0ECKyAzIcd7qQ,2012-03-26 16:55:55,18
cMvEW1y.DLUsMgtP951/f.,MESQ.LnwYQEHFx07eO1Olc,2012-03-26 16:31:24,23
cMvEW1y.DLUsMgtP951/f.,bupYhMfzyYQ73DRGQrKnsw,2012-03-26 14:40:27,12
cMvEW1y.DLUsMgtP951/f.,8rcP1.Kp/7ABvMOagxkzyc,2012-03-26 13:11:56,0
cMvEW1y.DLUsMgtP951/f.,8rcP1.Kp/7ABvMOagxkzyc,2012-03-26 13:11:06,38
cMvEW1y.DLUsMgtP951/f.,F1M9nLqvBDUEqUXcRFzYyE,2012-03-26 09:30:33,12
cMvEW1y.DLUsMgtP951/f.,Z44N6Xtd6ysPsEzbfgHpqw,2012-03-26 17:57:11,13
cMvEW1y.DLUsMgtP951/f.,rl55eru8fa.VMMbnnv0Fks,2012-03-26 16:49:47,9
cMvEW1y.DLUsMgtP951/f.,AQ2rjvqQvyAGuPSJWDTNoE,2012-03-26 09:01:08,61
cMvEW1y.DLUsMgtP951/f.,AQ2rjvqQvyAGuPSJWDTNoE,2012-03-26 08:59:43,78
cMvEW1y.DLUsMgtP951/f.,AQ2rjvqQvyAGuPSJWDTNoE,2012-03-26 08:58:34,63
cMvEW1y.DLUsMgtP951/f.,0sljq2hv3zMGdW2FQ/bGRw,2012-03-26 08:04:31,11
cMvEW1y.DLUsMgtP951/f.,qKS1bqmrUzIWR/C7SGibZo,2012-03-26 19:44:41,30
cMvEW1y.DLUsMgtP951/f.,T3aINB.c4Fk2NSDD2FS2AI,2012-03-26 17:49:42,44
cMvEW1y.DLUsMgtP951/f.,T3aINB.c4Fk2NSDD2FS2AI,2012-03-26 17:48:05,81
cMvEW1y.DLUsMgtP951/f.,NmwxS3bZIXgiKJ5p7i6fIk,2012-03-26 13:06:12,22
cMvEW1y.DLUsMgtP951/f.,1pdpl5d8uvYvEIAheBIBn2,2012-03-26 12:56:54,12
cMvEW1y.DLUsMgtP951/f.,SgrZCs2Toz.Ave2wKsr87w,2012-03-26 11:07:04,10
cMvEW1y.DLUsMgtP951/f.,TJzlScVENeIupMC7yL0jsE,2012-03-26 10:32:14,67
cMvEW1y.DLUsMgtP951/f.,A8jN/S1TH3AFa6IfQHbQaI,2012-03-26 08:00:58,12
cMvEW1y.DLUsMgtP951/f.,YVhUgVRxTH6eoop.UncCjc,2012-03-26 22:26:22,88
cMvEW1y.DLUsMgtP951/f.,zgDhO3lUSAwOHauYiJUczs,2012-03-26 09:05:45,81
cMvEW1y.DLUsMgtP951/f.,xlfHJLNfzC.JznQh8SUVT2,2012-03-26 02:58:19,3
cMvEW1y.DLUsMgtP951/f.,zOeRB3n7nBoLYwYQXDTjgA,2012-03-26 01:19:28,13
cMvEW1y.DLUsMgtP951/f.,KW1kD0DIRloLYQ4lONkeow,2012-03-26 19:46:06,29
cMvEW1y.DLUsMgtP951/f.,e7ISmC8gWV2o2xcSA378PI,2012-03-26 19:19:18,102
cMvEW1y.DLUsMgtP951/f.,7vyf0QFQ.X.fMiWSZknfmk,2012-03-26 19:14:49,31
cMvEW1y.DLUsMgtP951/f.,HsfUiSNFCY2dIkdbP7Jeps,2012-03-26 18:59:23,12
cMvEW1y.DLUsMgtP951/f.,57XZ23sma3YzrOxIWK/7j6,2012-03-26 18:24:50,105
cMvEW1y.DLUsMgtP951/f.,/6B9KyQEuFsx29l6YYJof6,2012-03-26 13:44:13,10
cMvEW1y.DLUsMgtP951/f.,AHlzmKO3spEjogGyhqqHL6,2012-03-26 19:22:56,121
cMvEW1y.DLUsMgtP951/f.,HcsX07vFAJIxB.wxCWjtYI,2012-03-26 17:58:55,15
cMvEW1y.DLUsMgtP951/f.,iCscBkXe6SgpxAFQ2gkCkY,2012-03-26 13:55:25,85
cMvEW1y.DLUsMgtP951/f.,iCscBkXe6SgpxAFQ2gkCkY,2012-03-26 13:48:11,82
cMvEW1y.DLUsMgtP951/f.,iCscBkXe6SgpxAFQ2gkCkY,2012-03-26 13:46:16,98
cMvEW1y.DLUsMgtP951/f.,49eaqQATa26x3cLVMpnaWc,2012-03-26 20:45:27,13
cMvEW1y.DLUsMgtP951/f.,49eaqQATa26x3cLVMpnaWc,2012-03-26 20:19:26,102
cMvEW1y.DLUsMgtP951/f.,49eaqQATa26x3cLVMpnaWc,2012-03-26 20:16:44,7
cMvEW1y.DLUsMgtP951/f.,49eaqQATa26x3cLVMpnaWc,2012-03-26 20:14:41,103
cMvEW1y.DLUsMgtP951/f.,vj2VWrY36qgn8d9TPI13CQ,2012-03-26 15:45:54,9
cMvEW1y.DLUsMgtP951/f.,mil9I8PHwtITuf.Jn7Z6so,2012-03-26 10:00:49,9
cMvEW1y.DLUsMgtP951/f.,zgDhO3lUSAwOHauYiJUczs,2012-03-26 09:07:18,328
cMvEW1y.DLUsMgtP951/f.,ffs0AV8lC4.DFkFbIOlIQI,2012-03-26 07:50:02,89
cMvEW1y.DLUsMgtP951/f.,ic8vYyzZqqI44pLwOMHFX.,2012-03-26 20:53:20,14
cMvEW1y.DLUsMgtP951/f.,khPQh7ts2KgozoGt9rSKBs,2012-03-26 17:31:17,13
cMvEW1y.DLUsMgtP951/f.,s3RX2cwrf7wKJ8uDV.L/kE,2012-03-26 22:37:36,24
cMvEW1y.DLUsMgtP951/f.,BNIPm7Buf.A833fa5F2RLk,2012-03-26 19:17:39,20
cMvEW1y.DLUsMgtP951/f.,/xarBjFoFXkjwIMdcxG3J.,2012-03-26 16:44:42,13
cMvEW1y.DLUsMgtP951/f.,/xarBjFoFXkjwIMdcxG3J.,2012-03-26 16:39:12,13
cMvEW1y.DLUsMgtP951/f.,HcsX07vFAJIxB.wxCWjtYI,2012-03-26 15:54:03,21
cMvEW1y.DLUsMgtP951/f.,HcsX07vFAJIxB.wxCWjtYI,2012-03-26 15:53:35,21
cMvEW1y.DLUsMgtP951/f.,HcsX07vFAJIxB.wxCWjtYI,2012-03-26 14:20:34,34
cMvEW1y.DLUsMgtP951/f.,iCscBkXe6SgpxAFQ2gkCkY,2012-03-26 14:08:27,12
cMvEW1y.DLUsMgtP951/f.,iCscBkXe6SgpxAFQ2gkCkY,2012-03-26 14:04:51,96
cMvEW1y.DLUsMgtP951/f.,iCscBkXe6SgpxAFQ2gkCkY,2012-03-26 14:03:10,87
cMvEW1y.DLUsMgtP951/f.,p5T5I46SPjMl8kbneDPtQ6,2012-03-26 22:48:37,63
cMvEW1y.DLUsMgtP951/f.,Fe27l0cfXjQp.hJn7l85J6,2012-03-26 18:52:51,15
cMvEW1y.DLUsMgtP951/f.,Gyr4K364/fYscFfgRgWUhg,2012-03-26 17:56:48,35
cMvEW1y.DLUsMgtP951/f.,6hvgoeBHLEA8rlD2nSrkoA,2012-03-26 14:30:31,35
cMvEW1y.DLUsMgtP951/f.,0I2HgM0Nn1Mfq8V0is8REw,2012-03-26 13:46:24,12
cMvEW1y.DLUsMgtP951/f.,kChCx4.wMMUcvRo/t6.vXo,2012-03-26 13:40:37,14
cMvEW1y.DLUsMgtP951/f.,l5ZwQFIn8iIQtzmTLG0ZBw,2012-03-26 12:13:51,15
cMvEW1y.DLUsMgtP951/f.,kz53UWtozXYJq0GZ4mWbyg,2012-03-26 10:47:51,94
cMvEW1y.DLUsMgtP951/f.,kz53UWtozXYJq0GZ4mWbyg,2012-03-26 10:36:13,145
cMvEW1y.DLUsMgtP951/f.,kz53UWtozXYJq0GZ4mWbyg,2012-03-26 10:33:39,98
cMvEW1y.DLUsMgtP951/f.,VWPhaiaID5c2gyT/BAy9UU,2012-03-26 05:01:19,11
cMvEW1y.DLUsMgtP951/f.,YFN4RUtDW/.x4ID15kZq9k,2012-03-26 12:50:49,16
cMvEW1y.DLUsMgtP951/f.,CpBsXc8QRQoZbL/pKIDZKM,2012-03-26 18:16:30,20
cMvEW1y.DLUsMgtP951/f.,Gyr4K364/fYscFfgRgWUhg,2012-03-26 17:53:33,16
cMvEW1y.DLUsMgtP951/f.,Gyr4K364/fYscFfgRgWUhg,2012-03-26 17:53:21,1
cMvEW1y.DLUsMgtP951/f.,mq8lnLxoYb28b9dAn61StE,2012-03-26 15:55:50,93
cMvEW1y.DLUsMgtP951/f.,50rlScD1To2XF/4VbFFq5c,2012-03-26 13:14:29,104
cMvEW1y.DLUsMgtP951/f.,Gyr4K364/fYscFfgRgWUhg,2012-03-26 17:58:36,12
cMvEW1y.DLUsMgtP951/f.,Gyr4K364/fYscFfgRgWUhg,2012-03-26 17:57:31,46
cMvEW1y.DLUsMgtP951/f.,ZCKj8nyK9tsYqCEpOGLF1.,2012-03-26 17:46:06,12
cMvEW1y.DLUsMgtP951/f.,6P8.ibeQGgkeg8zsGxpr4M,2012-03-26 16:45:07,12
cMvEW1y.DLUsMgtP951/f.,/fAVdCzTl9wLs4xN0Tmcmw,2012-03-26 16:28:05,12
cMvEW1y.DLUsMgtP951/f.,Gmhu6nkjlVM5.2KdbQm5xs,2012-03-26 15:45:29,90
cMvEW1y.DLUsMgtP951/f.,bmcXzc.7wZwJUlP9pOk2Ms,2012-03-26 14:04:24,89
cMvEW1y.DLUsMgtP951/f.,bmcXzc.7wZwJUlP9pOk2Ms,2012-03-26 14:03:39,38
cMvEW1y.DLUsMgtP951/f.,.PAz7bOIz8E/whk/4wGK4s,2012-03-26 13:58:19,54
cMvEW1y.DLUsMgtP951/f.,g.FfwvPXeTEladCe6Vhti.,2012-03-26 13:10:56,105
cMvEW1y.DLUsMgtP951/f.,BfG./bx1orgo.lSu5JgW8o,2012-03-26 11:04:15,15
cMvEW1y.DLUsMgtP951/f.,YFN4RUtDW/.x4ID15kZq9k,2012-03-26 10:36:35,16
cMvEW1y.DLUsMgtP951/f.,YFN4RUtDW/.x4ID15kZq9k,2012-03-26 10:35:52,37
cMvEW1y.DLUsMgtP951/f.,YFN4RUtDW/.x4ID15kZq9k,2012-03-26 09:16:27,18
cMvEW1y.DLUsMgtP951/f.,YFN4RUtDW/.x4ID15kZq9k,2012-03-26 08:20:05,102
cMvEW1y.DLUsMgtP951/f.,Hr6jjmNLmagzTs7hPPhzHA,2012-03-26 16:03:59,18
cMvEW1y.DLUsMgtP951/f.,Bdlz2WTAz/kbz75qbEuAUU,2012-03-26 10:22:22,46
cMvEW1y.DLUsMgtP951/f.,0PDW2v31MDwE/WOoD7CZMA,2012-03-26 08:47:04,20
cMvEW1y.DLUsMgtP951/f.,EjIHshlPU4AwF6j3W7RIj2,2012-03-26 08:25:19,11
cMvEW1y.DLUsMgtP951/f.,N.Pk7Uf/1XkSTXOb1JyJ7A,2012-03-26 18:13:03,21
cMvEW1y.DLUsMgtP951/f.,Gyr4K364/fYscFfgRgWUhg,2012-03-26 17:59:46,17
cMvEW1y.DLUsMgtP951/f.,Gyr4K364/fYscFfgRgWUhg,2012-03-26 17:59:05,17
cMvEW1y.DLUsMgtP951/f.,Gyr4K364/fYscFfgRgWUhg,2012-03-26 17:47:40,11
cMvEW1y.DLUsMgtP951/f.,Gyr4K364/fYscFfgRgWUhg,2012-03-26 17:46:07,16
cMvEW1y.DLUsMgtP951/f.,cRhL8waV.RQ0vqJRHtLb0U,2012-03-26 15:35:00,15
cMvEW1y.DLUsMgtP951/f.,5orebGcZ7bck9hQGIDmFWY,2012-03-26 14:24:40,13
cMvEW1y.DLUsMgtP951/f.,T/5K9Ldg.l6CwPdvBEtBME,2012-03-26 14:14:25,12
cMvEW1y.DLUsMgtP951/f.,zNrzkQK3eZAmo920o/9TDU,2012-03-26 13:33:26,16
cMvEW1y.DLUsMgtP951/f.,BoehNQLQnnYzOx1Dm9.oww,2012-03-26 09:00:06,49
cMvEW1y.DLUsMgtP951/f.,B9tz1PFN1jodiiAfM5mk7I,2012-03-26 08:57:21,29
cMvEW1y.DLUsMgtP951/f.,n.elVaez3FcMi9Oa23EIOE,2012-03-26 22:08:03,90
cMvEW1y.DLUsMgtP951/f.,hzWD7WDrFfo4fa48pv3JQ6,2012-03-26 20:57:13,0
cMvEW1y.DLUsMgtP951/f.,Y3Y09FlCj2E6swudRXp0b6,2012-03-26 18:43:05,20
cMvEW1y.DLUsMgtP951/f.,Gyr4K364/fYscFfgRgWUhg,2012-03-26 18:03:48,0
cMvEW1y.DLUsMgtP951/f.,Gyr4K364/fYscFfgRgWUhg,2012-03-26 17:51:50,18
cMvEW1y.DLUsMgtP951/f.,qYTA2MIIqEgg46Aln1hwGo,2012-03-26 17:36:58,14
cMvEW1y.DLUsMgtP951/f.,cJf0Oqf.D6U1.32d26hQXI,2012-03-26 17:23:05,82
cMvEW1y.DLUsMgtP951/f.,/.mggyn8nDkpuqa51UQ33.,2012-03-26 16:20:25,109
cMvEW1y.DLUsMgtP951/f.,t9N0w35ZvgsHpb6aukVVqc,2012-03-26 07:42:59,13
cMvEW1y.DLUsMgtP951/f.,e5mTMolqzHcAVVGTk4s7vU,2012-03-26 05:59:19,15
cMvEW1y.DLUsMgtP951/f.,SeSvD1psW2A/J8NqteGgj2,2012-03-26 19:01:45,11
cMvEW1y.DLUsMgtP951/f.,DAhQV0ktLb.mKqWy3HvIfo,2012-03-26 13:15:14,14
cMvEW1y.DLUsMgtP951/f.,UUQdGoMg/p22t9eMrYeofs,2012-03-26 22:12:34,102
cMvEW1y.DLUsMgtP951/f.,xdfGBunR9Vg4nq35YBj/RE,2012-03-26 14:23:29,27
cMvEW1y.DLUsMgtP951/f.,Smzclr/j/zIC1fVgimrZnU,2012-03-26 16:52:35,90
cMvEW1y.DLUsMgtP951/f.,5WI5CANYnNguLQoMOlyXUc,2012-03-26 19:16:23,13
cMvEW1y.DLUsMgtP951/f.,UMMXmnN2.lQBx8dKM25sFM,2012-03-26 06:37:40,21
cMvEW1y.DLUsMgtP951/f.,CTU25h//SbIczFnhD6zzr.,2012-03-26 22:40:51,82
cMvEW1y.DLUsMgtP951/f.,wr3yjDDwPOI9TSGDCix.N6,2012-03-26 14:26:02,10
cMvEW1y.DLUsMgtP951/f.,cDbqzzwx0moHjqIL/IqjUY,2012-03-26 09:22:43,24
cMvEW1y.DLUsMgtP951/f.,rN1CvCqalmAZ9C2AlxwAwM,2012-03-26 19:40:48,41
cMvEW1y.DLUsMgtP951/f.,jPrApHoi/msx93AI/E3J8M,2012-03-26 13:14:06,11
cMvEW1y.DLUsMgtP951/f.,WBTX1fnPBYIH/ldLxQiySE,2012-03-26 16:37:11,56
cMvEW1y.DLUsMgtP951/f.,qexvSSIJ0woOfjx0yd/RvM,2012-03-26 17:25:28,13
